id,customer_id,amount,billing_cycle,next_payment_date,status,payment_method,failure_reason,retry_count,created_at,expected_recovery_action,expected_outcome,recoverable,expected_amount_recovered
SUB00686,CUST00609,2287.92,monthly,2026-08-06,PAST_DUE,WALLET,TEMPORARY_DECLINE,1,2024-10-13 01:17:43,RETRY_PAYMENT,RECOVERED,True,2287.92
SUB00687,CUST00566,922.92,annual,2026-08-27,ACTIVE,NETBANKING,,0,2025-01-15 17:01:50,NONE,ALREADY_SUCCESSFUL,False,0
SUB00688,CUST00287,2685.3,monthly,2026-08-24,PAST_DUE,CARD,TEMPORARY_DECLINE,3,2026-05-01 15:39:17,ESCALATE,NOT_RECOVERED,False,0
SUB00689,CUST00938,610.93,monthly,,CANCELLED,WALLET,,0,2025-08-29 18:13:10,NONE,STOPPED,False,0
SUB00690,CUST00915,4136.51,monthly,2026-09-08,ACTIVE,WALLET,,0,2026-03-22 13:15:24,NONE,ALREADY_SUCCESSFUL,False,0
SUB00691,CUST00952,2768.91,quarterly,2026-09-10,ACTIVE,CARD,,0,2026-07-11 15:31:43,NONE,ALREADY_SUCCESSFUL,False,0
SUB00692,CUST00855,1683.49,monthly,2026-08-31,ACTIVE,CARD,,0,2025-07-31 01:18:17,NONE,ALREADY_SUCCESSFUL,False,0
SUB00693,CUST00621,4723.27,monthly,2026-09-15,ACTIVE,UPI,,0,2024-11-06 10:52:31,NONE,ALREADY_SUCCESSFUL,False,0
SUB00694,CUST00775,313.39,monthly,2026-09-10,ACTIVE,UPI,,0,2026-07-19 14:28:23,NONE,ALREADY_SUCCESSFUL,False,0
SUB00695,CUST00116,4595.83,annual,2026-08-16,PAST_DUE,NETBANKING,PAYMENT_METHOD_REMOVED,3,2025-12-06 13:12:42,ESCALATE,NOT_RECOVERED,False,0
SUB00696,CUST00973,1064.55,monthly,2026-07-19,PAST_DUE,WALLET,EXPIRED_CARD,0,2024-09-14 21:34:53,SEND_PAYMENT_LINK,RECOVERED,True,1064.55
SUB00697,CUST00948,2518.19,monthly,2026-09-21,ACTIVE,UPI,,0,2025-08-07 16:16:13,NONE,ALREADY_SUCCESSFUL,False,0
SUB00698,CUST00678,3496.23,monthly,,CANCELLED,CARD,,0,2026-06-25 01:51:17,NONE,STOPPED,False,0
SUB00699,CUST00544,3123.56,quarterly,2026-07-14,PAST_DUE,WALLET,TEMPORARY_DECLINE,2,2025-02-21 09:06:38,RETRY_PAYMENT,RECOVERED,True,3123.56
SUB00700,CUST00651,617.23,monthly,2026-09-21,ACTIVE,CARD,,0,2025-05-18 19:52:20,NONE,ALREADY_SUCCESSFUL,False,0
SUB00701,CUST00002,2573.51,quarterly,2026-08-31,ACTIVE,WALLET,,0,2026-03-20 09:35:41,NONE,ALREADY_SUCCESSFUL,False,0
SUB00702,CUST00600,4461.2,monthly,2026-08-22,PAST_DUE,NETBANKING,TEMPORARY_DECLINE,3,2024-11-04 20:58:34,ESCALATE,NOT_RECOVERED,False,0
SUB00703,CUST00266,4319.81,monthly,2026-07-31,PAST_DUE,WALLET,EXPIRED_CARD,4,2024-10-10 00:27:20,ESCALATE,NOT_RECOVERED,False,0
SUB00704,CUST00512,4818.67,quarterly,,PAUSED,UPI,,0,2024-12-12 21:58:30,NONE,PAUSED,False,0
SUB00705,CUST00709,627.47,quarterly,2026-09-17,ACTIVE,CARD,,0,2025-03-04 15:18:51,NONE,ALREADY_SUCCESSFUL,False,0
SUB00706,CUST00024,2335.72,monthly,,PAUSED,UPI,,0,2025-01-01 08:53:30,NONE,PAUSED,False,0
SUB00707,CUST00188,2107.49,monthly,2026-09-02,ACTIVE,CARD,,0,2025-09-16 23:34:19,NONE,ALREADY_SUCCESSFUL,False,0
SUB00708,CUST00679,4972.51,annual,2026-07-18,PAST_DUE,CARD,INSUFFICIENT_FUNDS,2,2025-05-11 13:31:12,RETRY_PAYMENT,NOT_RECOVERED,False,0
SUB00709,CUST00810,4756.6,monthly,2026-09-20,ACTIVE,NETBANKING,,0,2025-05-09 19:22:54,NONE,ALREADY_SUCCESSFUL,False,0
SUB00710,CUST00661,2707.23,monthly,2026-09-10,ACTIVE,CARD,,0,2026-06-17 22:38:41,NONE,ALREADY_SUCCESSFUL,False,0
SUB00711,CUST00594,1412.38,quarterly,,CANCELLED,NETBANKING,,0,2024-09-19 07:47:04,NONE,STOPPED,False,0
SUB00712,CUST00079,1204.9,monthly,2026-09-14,ACTIVE,CARD,,0,2024-12-19 11:18:21,NONE,ALREADY_SUCCESSFUL,False,0
SUB00713,CUST00866,4548.86,monthly,2026-08-13,PAST_DUE,UPI,EXPIRED_CARD,1,2025-07-18 23:47:21,SEND_PAYMENT_LINK,RECOVERED,True,4548.86
SUB00714,CUST00962,4061.29,monthly,2026-09-18,ACTIVE,WALLET,,0,2025-09-26 08:08:02,NONE,ALREADY_SUCCESSFUL,False,0
SUB00715,CUST00882,3227.63,quarterly,2026-09-05,ACTIVE,WALLET,,0,2025-07-30 14:07:41,NONE,ALREADY_SUCCESSFUL,False,0
SUB00716,CUST00256,323.51,monthly,2026-08-31,ACTIVE,UPI,,0,2025-04-14 13:34:22,NONE,ALREADY_SUCCESSFUL,False,0
SUB00717,CUST00885,3313.2,monthly,2026-08-31,ACTIVE,WALLET,,0,2025-12-20 12:54:33,NONE,ALREADY_SUCCESSFUL,False,0
SUB00718,CUST00456,1070.38,monthly,2026-09-06,ACTIVE,NETBANKING,,0,2025-10-05 14:34:55,NONE,ALREADY_SUCCESSFUL,False,0
SUB00719,CUST00671,3718.24,monthly,2026-09-01,ACTIVE,UPI,,0,2025-02-12 21:35:17,NONE,ALREADY_SUCCESSFUL,False,0
SUB00720,CUST00716,4565.43,monthly,,PAUSED,NETBANKING,,0,2026-03-03 09:41:21,NONE,PAUSED,False,0
SUB00721,CUST00559,3200.37,monthly,2026-07-31,PAST_DUE,UPI,TEMPORARY_DECLINE,3,2025-08-07 01:10:45,ESCALATE,NOT_RECOVERED,False,0
SUB00722,CUST00624,4664.14,quarterly,,CANCELLED,CARD,,0,2025-03-17 21:37:21,NONE,STOPPED,False,0
SUB00723,CUST00207,4051.07,monthly,2026-07-13,PAST_DUE,CARD,INSUFFICIENT_FUNDS,1,2025-02-08 19:34:57,RETRY_PAYMENT,RECOVERED,True,4051.07
SUB00724,CUST00099,3452.86,monthly,2026-08-28,ACTIVE,UPI,,0,2024-12-12 02:23:02,NONE,ALREADY_SUCCESSFUL,False,0
SUB00725,CUST00014,3045.73,monthly,2026-09-15,ACTIVE,CARD,,0,2026-01-02 09:00:43,NONE,ALREADY_SUCCESSFUL,False,0
SUB00726,CUST00860,4638.18,monthly,2026-09-08,ACTIVE,CARD,,0,2024-12-21 16:47:07,NONE,ALREADY_SUCCESSFUL,False,0
SUB00727,CUST00196,2006.04,monthly,2026-09-17,ACTIVE,WALLET,,0,2024-09-11 10:24:40,NONE,ALREADY_SUCCESSFUL,False,0
SUB00728,CUST00012,2043.14,annual,2026-09-22,ACTIVE,NETBANKING,,0,2024-09-27 21:55:42,NONE,ALREADY_SUCCESSFUL,False,0
SUB00729,CUST00701,4278.02,monthly,,CANCELLED,CARD,,0,2026-02-15 12:04:31,NONE,STOPPED,False,0
SUB00730,CUST00932,4445.61,quarterly,2026-07-12,PAST_DUE,CARD,EXPIRED_CARD,3,2025-09-06 16:53:10,ESCALATE,NOT_RECOVERED,False,0
SUB00731,CUST00439,677.31,annual,2026-09-09,ACTIVE,CARD,,0,2026-05-03 02:22:08,NONE,ALREADY_SUCCESSFUL,False,0
SUB00732,CUST00869,2293.6,annual,2026-09-23,ACTIVE,NETBANKING,,0,2025-04-11 09:00:51,NONE,ALREADY_SUCCESSFUL,False,0
SUB00733,CUST00747,4984.7,monthly,2026-09-19,ACTIVE,WALLET,,0,2026-03-08 15:31:36,NONE,ALREADY_SUCCESSFUL,False,0
SUB00734,CUST00161,3607.87,annual,,PAUSED,UPI,,0,2024-10-22 04:46:18,NONE,PAUSED,False,0
SUB00735,CUST00161,599.78,monthly,2026-08-30,ACTIVE,CARD,,0,2025-10-29 07:17:25,NONE,ALREADY_SUCCESSFUL,False,0
SUB00736,CUST00313,2626.43,monthly,2026-09-14,ACTIVE,UPI,,0,2025-06-20 11:12:30,NONE,ALREADY_SUCCESSFUL,False,0
SUB00737,CUST00314,2619.43,monthly,2026-08-12,PAST_DUE,CARD,EXPIRED_CARD,4,2026-07-02 18:59:17,ESCALATE,NOT_RECOVERED,False,0
SUB00738,CUST00182,1073.27,monthly,2026-08-22,PAST_DUE,NETBANKING,EXPIRED_CARD,4,2025-02-02 01:06:19,ESCALATE,NOT_RECOVERED,False,0
SUB00739,CUST00935,3707.39,monthly,2026-08-29,ACTIVE,NETBANKING,,0,2024-11-30 10:34:29,NONE,ALREADY_SUCCESSFUL,False,0
SUB00740,CUST00548,4483.79,monthly,2026-09-07,ACTIVE,CARD,,0,2025-09-06 18:32:33,NONE,ALREADY_SUCCESSFUL,False,0
SUB00741,CUST00086,1665.73,quarterly,2026-09-02,ACTIVE,NETBANKING,,0,2025-12-10 11:09:56,NONE,ALREADY_SUCCESSFUL,False,0
SUB00742,CUST00440,2782.41,monthly,2026-09-21,ACTIVE,UPI,,0,2025-03-17 11:14:47,NONE,ALREADY_SUCCESSFUL,False,0
SUB00743,CUST00218,504.95,quarterly,2026-09-20,ACTIVE,NETBANKING,,0,2025-11-29 01:47:55,NONE,ALREADY_SUCCESSFUL,False,0
SUB00744,CUST00807,2901.01,monthly,,CANCELLED,UPI,,0,2024-12-20 14:07:56,NONE,STOPPED,False,0
SUB00745,CUST00089,1945.51,monthly,2026-09-20,ACTIVE,NETBANKING,,0,2026-02-23 08:08:29,NONE,ALREADY_SUCCESSFUL,False,0
SUB00746,CUST00999,3673.75,monthly,2026-09-03,ACTIVE,NETBANKING,,0,2025-11-10 08:03:20,NONE,ALREADY_SUCCESSFUL,False,0
SUB00747,CUST00633,3839.1,monthly,2026-09-22,ACTIVE,UPI,,0,2025-09-05 00:18:51,NONE,ALREADY_SUCCESSFUL,False,0
SUB00748,CUST00499,4144.48,monthly,,PAUSED,CARD,,0,2026-06-07 23:41:59,NONE,PAUSED,False,0
SUB00749,CUST00492,570.81,annual,2026-08-12,PAST_DUE,CARD,TEMPORARY_DECLINE,2,2024-11-29 23:08:38,RETRY_PAYMENT,RECOVERED,True,570.81
SUB00750,CUST00560,1282.72,quarterly,2026-09-19,ACTIVE,CARD,,0,2025-01-02 02:06:41,NONE,ALREADY_SUCCESSFUL,False,0
SUB00751,CUST00407,4970.3,monthly,2026-09-18,ACTIVE,CARD,,0,2025-02-06 10:10:51,NONE,ALREADY_SUCCESSFUL,False,0
SUB00752,CUST00914,4685.67,monthly,2026-09-17,ACTIVE,NETBANKING,,0,2026-03-22 18:07:45,NONE,ALREADY_SUCCESSFUL,False,0
SUB00753,CUST00017,1772.18,monthly,2026-09-22,ACTIVE,CARD,,0,2026-01-16 06:26:40,NONE,ALREADY_SUCCESSFUL,False,0
SUB00754,CUST00471,2546.66,monthly,2026-08-27,ACTIVE,WALLET,,0,2026-06-12 01:41:08,NONE,ALREADY_SUCCESSFUL,False,0
SUB00755,CUST00354,4654.45,annual,2026-09-20,ACTIVE,WALLET,,0,2025-10-14 17:14:40,NONE,ALREADY_SUCCESSFUL,False,0
SUB00756,CUST00392,2027.82,monthly,2026-08-09,PAST_DUE,CARD,EXPIRED_CARD,2,2025-06-13 04:01:57,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
SUB00757,CUST00381,2865.3,monthly,2026-08-27,ACTIVE,WALLET,,0,2026-02-06 15:42:40,NONE,ALREADY_SUCCESSFUL,False,0
SUB00758,CUST00211,720.35,monthly,2026-08-19,PAST_DUE,UPI,PAYMENT_METHOD_REMOVED,0,2026-05-26 14:46:56,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
SUB00759,CUST00413,1873.97,monthly,2026-09-10,ACTIVE,WALLET,,0,2026-07-15 02:23:44,NONE,ALREADY_SUCCESSFUL,False,0
SUB00760,CUST00522,2095.03,monthly,2026-09-05,ACTIVE,NETBANKING,,0,2026-04-15 03:53:19,NONE,ALREADY_SUCCESSFUL,False,0
SUB00761,CUST00598,1040.89,monthly,,CANCELLED,NETBANKING,,0,2026-02-07 17:54:07,NONE,STOPPED,False,0
SUB00762,CUST00279,4293.83,monthly,2026-09-19,ACTIVE,CARD,,0,2025-09-07 12:41:22,NONE,ALREADY_SUCCESSFUL,False,0
SUB00763,CUST00958,2655.34,annual,,PAUSED,UPI,,0,2024-11-28 05:34:47,NONE,PAUSED,False,0
SUB00764,CUST00009,1244.18,monthly,2026-09-17,ACTIVE,NETBANKING,,0,2026-06-10 09:15:01,NONE,ALREADY_SUCCESSFUL,False,0
SUB00765,CUST00699,428.04,monthly,,CANCELLED,CARD,,0,2025-08-31 03:09:49,NONE,STOPPED,False,0
SUB00766,CUST00089,1627.75,quarterly,2026-07-24,PAST_DUE,UPI,TEMPORARY_DECLINE,0,2026-06-12 09:55:47,RETRY_PAYMENT,NOT_RECOVERED,False,0
SUB00767,CUST00574,1869.14,monthly,,CANCELLED,WALLET,,0,2025-01-11 07:26:05,NONE,STOPPED,False,0
SUB00768,CUST00485,1809.12,monthly,2026-07-23,PAST_DUE,CARD,EXPIRED_CARD,3,2026-03-05 20:10:20,ESCALATE,NOT_RECOVERED,False,0
SUB00769,CUST00038,4216.28,monthly,2026-07-21,PAST_DUE,CARD,PAYMENT_METHOD_REMOVED,3,2026-05-03 04:52:09,ESCALATE,NOT_RECOVERED,False,0
SUB00770,CUST00857,4809.3,quarterly,2026-09-06,ACTIVE,UPI,,0,2025-06-15 03:38:02,NONE,ALREADY_SUCCESSFUL,False,0
SUB00771,CUST00964,2338.5,monthly,2026-09-09,ACTIVE,WALLET,,0,2025-01-02 12:12:42,NONE,ALREADY_SUCCESSFUL,False,0
SUB00772,CUST00039,1556.64,monthly,2026-09-25,ACTIVE,NETBANKING,,0,2025-07-02 09:56:14,NONE,ALREADY_SUCCESSFUL,False,0
SUB00773,CUST00095,2605.19,monthly,2026-09-08,ACTIVE,NETBANKING,,0,2024-11-30 16:56:45,NONE,ALREADY_SUCCESSFUL,False,0
SUB00774,CUST00859,3214.21,monthly,2026-09-11,ACTIVE,WALLET,,0,2024-10-22 01:54:37,NONE,ALREADY_SUCCESSFUL,False,0
SUB00775,CUST00531,3993.04,monthly,2026-09-05,ACTIVE,WALLET,,0,2025-04-25 20:33:45,NONE,ALREADY_SUCCESSFUL,False,0
SUB00776,CUST00410,763.67,monthly,2026-09-14,ACTIVE,UPI,,0,2025-05-23 23:46:13,NONE,ALREADY_SUCCESSFUL,False,0
SUB00777,CUST00813,463.12,annual,2026-09-10,ACTIVE,NETBANKING,,0,2025-11-24 11:38:48,NONE,ALREADY_SUCCESSFUL,False,0
SUB00778,CUST00579,2279.88,monthly,2026-08-07,PAST_DUE,UPI,EXPIRED_CARD,0,2025-05-04 19:42:56,SEND_PAYMENT_LINK,RECOVERED,True,2279.88
SUB00779,CUST00237,2709.71,monthly,2026-07-30,PAST_DUE,UPI,INSUFFICIENT_FUNDS,2,2025-04-10 07:54:53,RETRY_PAYMENT,RECOVERED,True,2709.71
SUB00780,CUST00276,4012.5,monthly,,PAUSED,NETBANKING,,0,2024-10-29 08:01:42,NONE,PAUSED,False,0
SUB00781,CUST00662,2008.51,monthly,2026-08-30,ACTIVE,CARD,,0,2025-01-20 18:09:57,NONE,ALREADY_SUCCESSFUL,False,0
SUB00782,CUST00254,2013.63,monthly,2026-09-17,ACTIVE,UPI,,0,2026-05-24 05:28:43,NONE,ALREADY_SUCCESSFUL,False,0
SUB00783,CUST00076,861.49,monthly,2026-09-13,ACTIVE,NETBANKING,,0,2024-09-30 15:25:40,NONE,ALREADY_SUCCESSFUL,False,0
SUB00784,CUST00673,1475.29,quarterly,2026-08-17,PAST_DUE,UPI,TEMPORARY_DECLINE,2,2025-04-30 00:02:11,RETRY_PAYMENT,RECOVERED,True,1475.29
SUB00785,CUST00855,267.33,monthly,,PAUSED,WALLET,,0,2026-05-07 06:15:19,NONE,PAUSED,False,0
SUB00786,CUST00536,4175.81,monthly,2026-09-05,ACTIVE,WALLET,,0,2025-08-02 11:47:44,NONE,ALREADY_SUCCESSFUL,False,0
SUB00787,CUST00922,3786.89,monthly,2026-09-15,ACTIVE,WALLET,,0,2025-05-15 22:03:59,NONE,ALREADY_SUCCESSFUL,False,0
SUB00788,CUST00036,524.24,monthly,2026-09-11,ACTIVE,NETBANKING,,0,2025-10-10 05:04:53,NONE,ALREADY_SUCCESSFUL,False,0
SUB00789,CUST00976,3695.49,quarterly,2026-09-09,ACTIVE,NETBANKING,,0,2025-05-15 09:22:29,NONE,ALREADY_SUCCESSFUL,False,0
SUB00790,CUST00974,255.2,monthly,2026-07-16,PAST_DUE,WALLET,TEMPORARY_DECLINE,2,2024-09-07 00:17:06,RETRY_PAYMENT,NOT_RECOVERED,False,0
SUB00791,CUST00891,2198.05,monthly,2026-07-13,PAST_DUE,CARD,PAYMENT_METHOD_REMOVED,3,2025-09-21 01:16:46,ESCALATE,RECOVERED,True,2198.05
SUB00792,CUST00569,1170.41,monthly,,CANCELLED,CARD,,0,2025-10-09 00:37:11,NONE,STOPPED,False,0
SUB00793,CUST00195,3597.32,annual,2026-08-01,PAST_DUE,NETBANKING,TEMPORARY_DECLINE,0,2026-01-06 01:10:52,RETRY_PAYMENT,RECOVERED,True,3597.32
SUB00794,CUST00680,802.18,monthly,2026-09-01,ACTIVE,CARD,,0,2024-12-27 02:23:06,NONE,ALREADY_SUCCESSFUL,False,0
SUB00795,CUST00031,2135.53,monthly,2026-09-22,ACTIVE,WALLET,,0,2025-09-26 01:40:25,NONE,ALREADY_SUCCESSFUL,False,0
SUB00796,CUST00189,974.53,monthly,2026-08-30,ACTIVE,WALLET,,0,2026-07-07 06:38:15,NONE,ALREADY_SUCCESSFUL,False,0
SUB00797,CUST00799,478.65,annual,2026-09-05,ACTIVE,NETBANKING,,0,2025-05-06 09:17:08,NONE,ALREADY_SUCCESSFUL,False,0
SUB00798,CUST00660,4425.36,annual,,CANCELLED,NETBANKING,,0,2026-03-08 03:58:52,NONE,STOPPED,False,0
SUB00799,CUST00217,4912.59,monthly,,CANCELLED,NETBANKING,,0,2025-08-02 16:46:54,NONE,STOPPED,False,0
SUB00800,CUST00780,4397.65,monthly,2026-07-12,PAST_DUE,WALLET,INSUFFICIENT_FUNDS,3,2024-10-22 16:58:27,ESCALATE,NOT_RECOVERED,False,0
SUB00801,CUST00242,3107.07,monthly,,PAUSED,UPI,,0,2025-11-06 01:58:10,NONE,PAUSED,False,0
SUB00802,CUST00796,1334.84,monthly,2026-09-09,ACTIVE,NETBANKING,,0,2025-11-11 08:28:44,NONE,ALREADY_SUCCESSFUL,False,0
SUB00803,CUST00604,3621.81,annual,,CANCELLED,WALLET,,0,2024-08-25 12:04:15,NONE,STOPPED,False,0
SUB00804,CUST00245,2638.76,annual,2026-08-22,PAST_DUE,UPI,TEMPORARY_DECLINE,1,2026-05-19 09:47:57,RETRY_PAYMENT,RECOVERED,True,2638.76
SUB00805,CUST00874,3234.12,monthly,2026-09-22,ACTIVE,WALLET,,0,2026-05-06 17:50:14,NONE,ALREADY_SUCCESSFUL,False,0
SUB00806,CUST00919,1869.97,annual,2026-09-16,ACTIVE,CARD,,0,2025-10-15 07:48:20,NONE,ALREADY_SUCCESSFUL,False,0
SUB00807,CUST00602,671.56,monthly,,CANCELLED,UPI,,0,2025-06-02 12:52:56,NONE,STOPPED,False,0
SUB00808,CUST00939,4173.44,monthly,2026-09-10,ACTIVE,CARD,,0,2025-06-22 07:13:49,NONE,ALREADY_SUCCESSFUL,False,0
SUB00809,CUST00255,3482.81,monthly,2026-09-16,ACTIVE,CARD,,0,2025-07-28 15:37:03,NONE,ALREADY_SUCCESSFUL,False,0
SUB00810,CUST00211,492.02,quarterly,2026-09-04,ACTIVE,NETBANKING,,0,2024-09-15 08:11:57,NONE,ALREADY_SUCCESSFUL,False,0
SUB00811,CUST00648,3976.99,monthly,2026-09-05,ACTIVE,CARD,,0,2025-08-03 17:06:25,NONE,ALREADY_SUCCESSFUL,False,0
SUB00812,CUST00413,2078.78,annual,2026-08-25,PAST_DUE,UPI,TEMPORARY_DECLINE,4,2024-10-19 06:48:17,ESCALATE,NOT_RECOVERED,False,0
SUB00813,CUST00705,1469.41,monthly,2026-09-01,ACTIVE,NETBANKING,,0,2026-04-01 16:09:31,NONE,ALREADY_SUCCESSFUL,False,0
SUB00814,CUST00207,4817.43,quarterly,2026-09-16,ACTIVE,CARD,,0,2024-10-09 23:48:24,NONE,ALREADY_SUCCESSFUL,False,0
SUB00815,CUST00026,2595.89,quarterly,2026-09-03,ACTIVE,WALLET,,0,2024-11-23 03:56:38,NONE,ALREADY_SUCCESSFUL,False,0
SUB00816,CUST00016,4975.71,monthly,2026-09-23,ACTIVE,UPI,,0,2025-03-02 11:46:36,NONE,ALREADY_SUCCESSFUL,False,0
SUB00817,CUST00015,1909.33,annual,2026-09-09,ACTIVE,NETBANKING,,0,2024-08-25 16:15:05,NONE,ALREADY_SUCCESSFUL,False,0
SUB00818,CUST00311,4372.46,monthly,2026-09-09,ACTIVE,WALLET,,0,2026-02-28 17:45:15,NONE,ALREADY_SUCCESSFUL,False,0
SUB00819,CUST00263,2070.15,monthly,2026-07-14,PAST_DUE,NETBANKING,INSUFFICIENT_FUNDS,0,2025-05-12 13:19:30,RETRY_PAYMENT,NOT_RECOVERED,False,0
SUB00820,CUST00710,2158.65,quarterly,2026-09-21,ACTIVE,CARD,,0,2024-12-11 03:45:54,NONE,ALREADY_SUCCESSFUL,False,0
SUB00821,CUST00797,267.84,monthly,2026-09-16,ACTIVE,WALLET,,0,2025-05-20 04:16:09,NONE,ALREADY_SUCCESSFUL,False,0
SUB00822,CUST00859,1888.38,quarterly,,CANCELLED,WALLET,,0,2024-12-07 11:43:21,NONE,STOPPED,False,0
SUB00823,CUST00269,2544.61,annual,2026-09-04,ACTIVE,NETBANKING,,0,2024-10-22 07:14:07,NONE,ALREADY_SUCCESSFUL,False,0
SUB00824,CUST00082,4240.8,monthly,,PAUSED,WALLET,,0,2025-12-08 02:30:49,NONE,PAUSED,False,0
SUB00825,CUST00415,4373.1,monthly,2026-08-17,PAST_DUE,CARD,INSUFFICIENT_FUNDS,0,2025-06-19 04:48:56,RETRY_PAYMENT,NOT_RECOVERED,False,0
SUB00826,CUST00585,1581.53,monthly,2026-08-29,ACTIVE,WALLET,,0,2025-08-03 03:20:16,NONE,ALREADY_SUCCESSFUL,False,0
SUB00827,CUST00508,4830.51,annual,2026-09-25,ACTIVE,WALLET,,0,2026-03-31 22:25:48,NONE,ALREADY_SUCCESSFUL,False,0
SUB00828,CUST00444,4465.76,monthly,2026-09-12,ACTIVE,WALLET,,0,2025-10-31 12:10:57,NONE,ALREADY_SUCCESSFUL,False,0
SUB00829,CUST00112,4163.31,quarterly,2026-09-15,ACTIVE,WALLET,,0,2025-12-28 20:24:14,NONE,ALREADY_SUCCESSFUL,False,0
SUB00830,CUST00218,3550.32,annual,2026-09-17,ACTIVE,CARD,,0,2026-04-09 22:58:25,NONE,ALREADY_SUCCESSFUL,False,0
SUB00831,CUST00452,1425.16,monthly,2026-09-12,ACTIVE,WALLET,,0,2026-06-18 09:23:21,NONE,ALREADY_SUCCESSFUL,False,0
SUB00832,CUST00564,432.35,monthly,2026-09-01,ACTIVE,UPI,,0,2025-02-06 23:39:19,NONE,ALREADY_SUCCESSFUL,False,0
SUB00833,CUST00446,2789.77,monthly,2026-09-05,ACTIVE,NETBANKING,,0,2025-01-20 01:18:39,NONE,ALREADY_SUCCESSFUL,False,0
SUB00834,CUST00384,2927.84,quarterly,2026-09-08,ACTIVE,CARD,,0,2026-01-17 22:49:25,NONE,ALREADY_SUCCESSFUL,False,0
SUB00835,CUST00780,993.93,monthly,2026-09-18,ACTIVE,NETBANKING,,0,2025-05-20 18:02:00,NONE,ALREADY_SUCCESSFUL,False,0
SUB00836,CUST00059,2103.49,monthly,2026-09-15,ACTIVE,UPI,,0,2026-02-25 02:21:43,NONE,ALREADY_SUCCESSFUL,False,0
SUB00837,CUST00954,2958.95,monthly,2026-09-21,ACTIVE,CARD,,0,2025-03-28 00:22:21,NONE,ALREADY_SUCCESSFUL,False,0
SUB00838,CUST00997,4570.38,quarterly,2026-09-21,ACTIVE,WALLET,,0,2026-04-28 07:03:03,NONE,ALREADY_SUCCESSFUL,False,0
SUB00839,CUST00872,570.93,monthly,2026-09-14,ACTIVE,NETBANKING,,0,2025-04-03 06:01:12,NONE,ALREADY_SUCCESSFUL,False,0
SUB00840,CUST00948,2951.33,monthly,2026-08-27,ACTIVE,UPI,,0,2025-09-22 10:03:48,NONE,ALREADY_SUCCESSFUL,False,0
SUB00841,CUST00118,1057.23,monthly,2026-08-14,PAST_DUE,UPI,TEMPORARY_DECLINE,1,2025-05-13 15:36:05,RETRY_PAYMENT,NOT_RECOVERED,False,0
SUB00842,CUST00255,831.51,monthly,2026-07-15,PAST_DUE,CARD,INSUFFICIENT_FUNDS,0,2024-10-11 08:47:58,RETRY_PAYMENT,NOT_RECOVERED,False,0
SUB00843,CUST00237,1724.8,annual,2026-09-10,ACTIVE,NETBANKING,,0,2024-12-01 00:55:09,NONE,ALREADY_SUCCESSFUL,False,0
SUB00844,CUST00010,460.91,monthly,,CANCELLED,UPI,,0,2025-11-12 02:25:20,NONE,STOPPED,False,0
SUB00845,CUST00181,4649.57,monthly,2026-09-12,ACTIVE,CARD,,0,2026-02-23 00:02:12,NONE,ALREADY_SUCCESSFUL,False,0
SUB00846,CUST00706,2243.45,monthly,2026-07-20,PAST_DUE,UPI,PAYMENT_METHOD_REMOVED,1,2024-08-28 10:04:19,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
SUB00847,CUST00482,3471.45,quarterly,2026-08-07,PAST_DUE,CARD,INSUFFICIENT_FUNDS,1,2026-04-14 21:09:35,RETRY_PAYMENT,NOT_RECOVERED,False,0
SUB00848,CUST00388,784.68,monthly,2026-08-30,ACTIVE,NETBANKING,,0,2025-10-30 03:05:24,NONE,ALREADY_SUCCESSFUL,False,0
SUB00849,CUST00676,351.66,quarterly,2026-07-14,PAST_DUE,NETBANKING,EXPIRED_CARD,2,2025-06-27 23:22:02,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
SUB00850,CUST00730,1839.59,monthly,,CANCELLED,UPI,,0,2026-04-22 12:14:36,NONE,STOPPED,False,0
SUB00851,CUST00253,4606.9,monthly,,CANCELLED,CARD,,0,2026-04-08 12:24:12,NONE,STOPPED,False,0
SUB00852,CUST00514,959.32,monthly,,CANCELLED,NETBANKING,,0,2024-09-18 12:55:48,NONE,STOPPED,False,0
SUB00853,CUST01000,3881.83,monthly,2026-09-23,ACTIVE,NETBANKING,,0,2025-06-02 19:27:02,NONE,ALREADY_SUCCESSFUL,False,0
SUB00854,CUST00605,1104.64,monthly,2026-09-18,ACTIVE,NETBANKING,,0,2025-02-23 19:35:59,NONE,ALREADY_SUCCESSFUL,False,0
SUB00855,CUST00107,673.48,monthly,2026-09-17,ACTIVE,UPI,,0,2026-07-23 15:33:05,NONE,ALREADY_SUCCESSFUL,False,0
SUB00856,CUST00370,4121.44,monthly,2026-09-04,ACTIVE,WALLET,,0,2024-10-18 06:45:36,NONE,ALREADY_SUCCESSFUL,False,0
SUB00857,CUST00598,3743.58,monthly,2026-09-22,ACTIVE,NETBANKING,,0,2024-09-29 14:06:25,NONE,ALREADY_SUCCESSFUL,False,0
SUB00858,CUST00935,1957.13,annual,2026-09-11,ACTIVE,UPI,,0,2026-05-08 05:09:46,NONE,ALREADY_SUCCESSFUL,False,0
