id,customer_id,amount,currency,payment_method,gateway,bank,region,status,failure_reason,attempt_number,created_at,updated_at,expected_recovery_action,expected_outcome,recoverable,expected_amount_recovered
TXN000136,CUST00625,20377.47,INR,CARD,Gateway B,Bank A,North,FAILED,TEMPORARY_DECLINE,2,2025-12-30 06:41:43,2025-12-30 09:19:43,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN000137,CUST00817,10400.09,INR,WALLET,Gateway D,Bank B,East,ABANDONED,ABANDONED_CHECKOUT,2,2026-03-18 21:26:56,2026-03-18 22:07:56,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN000138,CUST00216,35424.48,INR,NETBANKING,Gateway B,Bank D,West,FAILED,TEMPORARY_DECLINE,1,2025-12-05 16:54:15,2025-12-05 19:06:15,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN000139,CUST00788,1043.54,INR,WALLET,Gateway C,Bank B,North,SUCCESS,,1,2025-11-12 23:00:06,2025-11-13 00:36:06,NONE,ALREADY_SUCCESSFUL,False,0
TXN000140,CUST00559,32930.63,INR,WALLET,Gateway B,Bank B,North,SUCCESS,,1,2026-08-22 06:26:16,2026-08-22 07:55:16,NONE,ALREADY_SUCCESSFUL,False,0
TXN000141,CUST00751,45105.42,INR,CARD,Gateway D,Bank C,South,SUCCESS,,1,2026-07-12 11:04:22,2026-07-12 13:03:22,NONE,ALREADY_SUCCESSFUL,False,0
TXN000142,CUST00477,26115.71,INR,UPI,Gateway A,Bank E,South,FAILED,REPEATED_FAILURE,4,2025-10-04 03:21:55,2025-10-04 04:26:55,ESCALATE,NOT_RECOVERED,False,0
TXN000143,CUST00721,46485.22,INR,NETBANKING,Gateway B,Bank A,North,SUCCESS,,1,2025-12-05 22:06:32,2025-12-05 23:51:32,NONE,ALREADY_SUCCESSFUL,False,0
TXN000144,CUST00500,6725.42,INR,CARD,Gateway A,Bank C,East,SUCCESS,,1,2026-04-25 13:05:25,2026-04-25 15:22:25,NONE,ALREADY_SUCCESSFUL,False,0
TXN000145,CUST00625,43819.83,INR,UPI,Gateway A,Bank C,North,FAILED,GATEWAY_FAILURE,2,2025-12-22 22:03:13,2025-12-22 23:33:13,ALTERNATE_METHOD,RECOVERED,True,43819.83
TXN000146,CUST00290,47216.75,INR,NETBANKING,Gateway C,Bank D,East,SUCCESS,,1,2026-05-28 21:29:56,2026-05-28 22:18:56,NONE,ALREADY_SUCCESSFUL,False,0
TXN000147,CUST00654,27447.22,INR,UPI,Gateway C,Bank D,North,FAILED,TEMPORARY_DECLINE,2,2025-10-21 14:54:48,2025-10-21 17:19:48,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN000148,CUST00359,26545.79,INR,UPI,Gateway D,Bank A,South,SUCCESS,,1,2026-02-02 09:10:09,2026-02-02 09:51:09,NONE,ALREADY_SUCCESSFUL,False,0
TXN000149,CUST00020,15927.81,INR,UPI,Gateway B,Bank E,West,SUCCESS,,1,2025-09-12 22:46:12,2025-09-12 23:59:12,NONE,ALREADY_SUCCESSFUL,False,0
TXN000150,CUST00918,49031.66,INR,CARD,Gateway B,Bank B,North,SUCCESS,,1,2026-06-19 20:00:54,2026-06-19 20:39:54,NONE,ALREADY_SUCCESSFUL,False,0
TXN000151,CUST00766,39096.21,INR,WALLET,Gateway B,Bank B,North,SUCCESS,,1,2026-02-24 15:21:45,2026-02-24 16:43:45,NONE,ALREADY_SUCCESSFUL,False,0
TXN000152,CUST00160,13519.68,INR,UPI,Gateway D,Bank D,South,SUCCESS,,1,2026-05-11 05:43:04,2026-05-11 07:08:04,NONE,ALREADY_SUCCESSFUL,False,0
TXN000153,CUST00447,4398.76,INR,NETBANKING,Gateway A,Bank D,North,SUCCESS,,1,2026-06-20 21:19:40,2026-06-20 22:14:40,NONE,ALREADY_SUCCESSFUL,False,0
TXN000154,CUST00141,19232.51,INR,NETBANKING,Gateway C,Bank D,East,FAILED,AMBIGUOUS,2,2026-02-18 04:29:04,2026-02-18 06:10:04,ESCALATE,NOT_RECOVERED,False,0
TXN000155,CUST00035,42738.12,INR,CARD,Gateway B,Bank A,East,FAILED,TEMPORARY_DECLINE,2,2025-12-22 01:06:20,2025-12-22 02:40:20,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN000156,CUST00730,35137.12,INR,UPI,Gateway C,Bank A,North,SUCCESS,,1,2026-08-14 14:42:26,2026-08-14 15:08:26,NONE,ALREADY_SUCCESSFUL,False,0
TXN000157,CUST00225,49199.45,INR,WALLET,Gateway B,Bank B,West,SUCCESS,,1,2025-11-04 19:57:47,2025-11-04 20:54:47,NONE,ALREADY_SUCCESSFUL,False,0
TXN000158,CUST00722,48537.03,INR,CARD,Gateway A,Bank B,East,SUCCESS,,1,2026-07-14 18:15:19,2026-07-14 19:16:19,NONE,ALREADY_SUCCESSFUL,False,0
TXN000159,CUST00592,9799.37,INR,WALLET,Gateway A,Bank C,West,FAILED,GATEWAY_FAILURE,1,2026-01-06 16:05:59,2026-01-06 16:56:59,ALTERNATE_METHOD,RECOVERED,True,9799.37
TXN000160,CUST00350,46011.22,INR,CARD,Gateway A,Bank E,West,SUCCESS,,1,2026-08-23 15:45:54,2026-08-23 16:36:54,NONE,ALREADY_SUCCESSFUL,False,0
TXN000161,CUST00943,22887.71,INR,NETBANKING,Gateway B,Bank B,West,SUCCESS,,1,2026-02-21 22:03:51,2026-02-21 22:23:51,NONE,ALREADY_SUCCESSFUL,False,0
TXN000162,CUST00453,22207.28,INR,CARD,Gateway B,Bank E,North,SUCCESS,,1,2026-07-22 15:08:56,2026-07-22 17:16:56,NONE,ALREADY_SUCCESSFUL,False,0
TXN000163,CUST00282,23409.35,INR,UPI,Gateway D,Bank A,South,SUCCESS,,1,2026-08-08 01:02:19,2026-08-08 03:53:19,NONE,ALREADY_SUCCESSFUL,False,0
TXN000164,CUST00986,17838.89,INR,CARD,Gateway A,Bank C,North,SUCCESS,,1,2026-01-29 21:01:47,2026-01-29 21:42:47,NONE,ALREADY_SUCCESSFUL,False,0
TXN000165,CUST00584,12528.51,INR,WALLET,Gateway A,Bank E,West,SUCCESS,,1,2025-09-05 19:47:28,2025-09-05 21:48:28,NONE,ALREADY_SUCCESSFUL,False,0
TXN000166,CUST00156,43376.7,INR,WALLET,Gateway C,Bank C,East,FAILED,REPEATED_FAILURE,6,2026-04-24 09:03:38,2026-04-24 11:13:38,ESCALATE,NOT_RECOVERED,False,0
TXN000167,CUST00603,45910.25,INR,UPI,Gateway C,Bank A,South,SUCCESS,,1,2025-11-29 23:24:19,2025-11-29 23:24:19,NONE,ALREADY_SUCCESSFUL,False,0
TXN000168,CUST00931,34465.05,INR,CARD,Gateway A,Bank B,South,SUCCESS,,1,2026-05-21 05:52:44,2026-05-21 07:12:44,NONE,ALREADY_SUCCESSFUL,False,0
TXN000169,CUST00055,39388.35,INR,WALLET,Gateway A,Bank A,South,SUCCESS,,1,2025-09-02 22:01:10,2025-09-02 23:55:10,NONE,ALREADY_SUCCESSFUL,False,0
TXN000170,CUST00857,32746.47,INR,NETBANKING,Gateway B,Bank B,South,SUCCESS,,1,2025-10-10 06:08:09,2025-10-10 06:27:09,NONE,ALREADY_SUCCESSFUL,False,0
TXN000171,CUST00314,1558.72,INR,UPI,Gateway B,Bank A,South,SUCCESS,,1,2026-05-22 09:00:01,2026-05-22 11:42:01,NONE,ALREADY_SUCCESSFUL,False,0
TXN000172,CUST00201,43216.69,INR,WALLET,Gateway D,Bank C,West,FAILED,TEMPORARY_DECLINE,2,2025-11-23 16:58:09,2025-11-23 17:56:09,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN000173,CUST00739,25289.56,INR,UPI,Gateway B,Bank D,South,FAILED,EXPIRED_CARD,1,2026-07-18 15:45:18,2026-07-18 18:17:18,SEND_PAYMENT_LINK,RECOVERED,True,25289.56
TXN000174,CUST00440,24771.56,INR,NETBANKING,Gateway A,Bank A,South,SUCCESS,,1,2026-04-01 21:18:58,2026-04-01 22:50:58,NONE,ALREADY_SUCCESSFUL,False,0
TXN000175,CUST00456,36572.93,INR,WALLET,Gateway D,Bank C,South,FAILED,TEMPORARY_DECLINE,2,2026-07-04 08:25:03,2026-07-04 09:09:03,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN000176,CUST00326,24598.56,INR,UPI,Gateway C,Bank C,East,SUCCESS,,1,2025-11-18 20:16:32,2025-11-18 22:34:32,NONE,ALREADY_SUCCESSFUL,False,0
TXN000177,CUST00455,47343.94,INR,UPI,Gateway B,Bank A,North,FAILED,EXPIRED_CARD,1,2026-04-05 01:09:24,2026-04-05 01:12:24,SEND_PAYMENT_LINK,RECOVERED,True,47343.94
TXN000178,CUST00988,48091.08,INR,CARD,Gateway A,Bank C,South,FAILED,EXPIRED_CARD,2,2026-05-06 02:49:45,2026-05-06 03:18:45,SEND_PAYMENT_LINK,RECOVERED,True,48091.08
TXN000179,CUST00676,10700.55,INR,UPI,Gateway A,Bank C,North,ABANDONED,ABANDONED_CHECKOUT,2,2026-04-13 04:22:47,2026-04-13 05:09:47,SEND_PAYMENT_LINK,RECOVERED,True,10700.55
TXN000180,CUST00872,31324.92,INR,NETBANKING,Gateway B,Bank D,South,FAILED,REPEATED_FAILURE,4,2026-08-03 15:28:49,2026-08-03 17:38:49,ESCALATE,NOT_RECOVERED,False,0
TXN000181,CUST00149,22694.57,INR,UPI,Gateway C,Bank C,North,FAILED,INSUFFICIENT_FUNDS,1,2026-04-09 19:04:48,2026-04-09 20:53:48,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN000182,CUST00081,34051.89,INR,WALLET,Gateway B,Bank B,East,SUCCESS,,1,2026-08-11 23:40:03,2026-08-12 02:01:03,NONE,ALREADY_SUCCESSFUL,False,0
TXN000183,CUST00921,23867.19,INR,NETBANKING,Gateway D,Bank C,West,FAILED,AMBIGUOUS,1,2026-07-02 00:36:08,2026-07-02 03:19:08,ESCALATE,NOT_RECOVERED,False,0
TXN000184,CUST00362,16731.78,INR,NETBANKING,Gateway C,Bank C,East,FAILED,GATEWAY_FAILURE,1,2026-08-08 05:09:16,2026-08-08 05:57:16,ALTERNATE_METHOD,NOT_RECOVERED,False,0
TXN000185,CUST00492,47195.75,INR,NETBANKING,Gateway D,Bank B,West,SUCCESS,,1,2025-12-28 05:27:23,2025-12-28 07:22:23,NONE,ALREADY_SUCCESSFUL,False,0
TXN000186,CUST00808,23492.88,INR,WALLET,Gateway B,Bank E,East,SUCCESS,,1,2026-04-08 09:31:38,2026-04-08 10:47:38,NONE,ALREADY_SUCCESSFUL,False,0
TXN000187,CUST00603,40212.99,INR,NETBANKING,Gateway A,Bank B,North,FAILED,AMBIGUOUS,2,2025-12-23 12:21:30,2025-12-23 13:16:30,ESCALATE,NOT_RECOVERED,False,0
TXN000188,CUST00938,18346.87,INR,CARD,Gateway C,Bank A,West,SUCCESS,,1,2025-09-14 21:33:30,2025-09-15 00:07:30,NONE,ALREADY_SUCCESSFUL,False,0
TXN000189,CUST00098,10216.57,INR,WALLET,Gateway C,Bank D,North,SUCCESS,,1,2026-05-11 05:16:11,2026-05-11 05:29:11,NONE,ALREADY_SUCCESSFUL,False,0
TXN000190,CUST00785,330.15,INR,UPI,Gateway B,Bank D,East,FAILED,AMBIGUOUS,1,2025-10-14 08:58:08,2025-10-14 11:54:08,ESCALATE,NOT_RECOVERED,False,0
TXN000191,CUST00607,34563.95,INR,UPI,Gateway A,Bank A,North,FAILED,EXPIRED_CARD,1,2025-11-15 10:07:15,2025-11-15 12:47:15,SEND_PAYMENT_LINK,RECOVERED,True,34563.95
TXN000192,CUST00531,41209.96,INR,CARD,Gateway A,Bank B,North,SUCCESS,,1,2025-08-29 07:06:19,2025-08-29 08:36:19,NONE,ALREADY_SUCCESSFUL,False,0
TXN000193,CUST00432,27603.02,INR,WALLET,Gateway B,Bank D,North,FAILED,GATEWAY_FAILURE,1,2026-01-19 11:12:31,2026-01-19 13:40:31,ALTERNATE_METHOD,NOT_RECOVERED,False,0
TXN000194,CUST00044,29698.89,INR,WALLET,Gateway B,Bank D,West,FAILED,EXPIRED_CARD,1,2025-12-10 11:01:38,2025-12-10 13:03:38,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN000195,CUST00297,9383.18,INR,WALLET,Gateway C,Bank A,North,FAILED,TEMPORARY_DECLINE,2,2026-06-10 15:35:18,2026-06-10 18:14:18,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN000196,CUST00603,15065.22,INR,CARD,Gateway C,Bank D,East,SUCCESS,,1,2026-08-08 06:17:17,2026-08-08 06:47:17,NONE,ALREADY_SUCCESSFUL,False,0
TXN000197,CUST00802,4666.87,INR,CARD,Gateway A,Bank B,North,FAILED,TEMPORARY_DECLINE,1,2025-12-06 03:01:34,2025-12-06 04:54:34,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN000198,CUST00538,42794.88,INR,CARD,Gateway D,Bank B,North,SUCCESS,,1,2026-04-30 10:24:40,2026-04-30 11:54:40,NONE,ALREADY_SUCCESSFUL,False,0
TXN000199,CUST00509,11961.67,INR,CARD,Gateway A,Bank E,South,SUCCESS,,1,2025-09-18 22:45:35,2025-09-18 23:16:35,NONE,ALREADY_SUCCESSFUL,False,0
TXN000200,CUST00521,41020.35,INR,UPI,Gateway B,Bank A,West,SUCCESS,,1,2026-08-05 13:14:49,2026-08-05 15:25:49,NONE,ALREADY_SUCCESSFUL,False,0
TXN000201,CUST00191,26228.4,INR,UPI,Gateway A,Bank C,South,SUCCESS,,1,2025-10-20 03:25:28,2025-10-20 05:02:28,NONE,ALREADY_SUCCESSFUL,False,0
TXN000202,CUST00297,39277.99,INR,WALLET,Gateway C,Bank A,North,SUCCESS,,1,2026-05-04 21:32:30,2026-05-04 23:16:30,NONE,ALREADY_SUCCESSFUL,False,0
TXN000203,CUST00524,28150.81,INR,WALLET,Gateway B,Bank D,North,FAILED,AMBIGUOUS,1,2025-11-05 22:44:29,2025-11-06 01:34:29,ESCALATE,NOT_RECOVERED,False,0
TXN000204,CUST00939,13545.74,INR,NETBANKING,Gateway A,Bank C,West,SUCCESS,,1,2026-06-30 03:14:40,2026-06-30 05:25:40,NONE,ALREADY_SUCCESSFUL,False,0
TXN000205,CUST00615,9728.71,INR,WALLET,Gateway B,Bank A,East,FAILED,INSUFFICIENT_FUNDS,1,2026-01-31 12:04:54,2026-01-31 13:29:54,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN000206,CUST00876,48352.77,INR,NETBANKING,Gateway C,Bank A,North,FAILED,TEMPORARY_DECLINE,2,2025-09-10 13:45:36,2025-09-10 14:41:36,RETRY_PAYMENT,RECOVERED,True,48352.77
TXN000207,CUST00294,5756.07,INR,WALLET,Gateway D,Bank C,South,FAILED,AMBIGUOUS,2,2025-09-16 18:45:51,2025-09-16 21:28:51,ESCALATE,NOT_RECOVERED,False,0
TXN000208,CUST00438,49737.43,INR,CARD,Gateway C,Bank E,South,SUCCESS,,1,2026-03-26 23:32:53,2026-03-27 02:07:53,NONE,ALREADY_SUCCESSFUL,False,0
TXN000209,CUST00330,46424.23,INR,NETBANKING,Gateway A,Bank C,East,SUCCESS,,1,2025-10-25 21:12:34,2025-10-25 23:13:34,NONE,ALREADY_SUCCESSFUL,False,0
TXN000210,CUST00579,14941.65,INR,CARD,Gateway A,Bank E,West,SUCCESS,,1,2026-08-07 08:59:39,2026-08-07 11:00:39,NONE,ALREADY_SUCCESSFUL,False,0
TXN000211,CUST00469,14635.58,INR,NETBANKING,Gateway A,Bank C,North,FAILED,REPEATED_FAILURE,4,2025-12-15 04:59:55,2025-12-15 05:45:55,ESCALATE,NOT_RECOVERED,False,0
TXN000212,CUST00148,3242.43,INR,NETBANKING,Gateway B,Bank B,West,SUCCESS,,1,2026-04-25 10:19:48,2026-04-25 10:30:48,NONE,ALREADY_SUCCESSFUL,False,0
TXN000213,CUST00692,6453.01,INR,WALLET,Gateway D,Bank E,West,FAILED,TEMPORARY_DECLINE,1,2026-04-17 22:52:46,2026-04-17 23:26:46,RETRY_PAYMENT,RECOVERED,True,6453.01
TXN000214,CUST00233,37644.14,INR,UPI,Gateway B,Bank D,North,SUCCESS,,1,2026-02-28 03:43:36,2026-02-28 06:30:36,NONE,ALREADY_SUCCESSFUL,False,0
TXN000215,CUST00375,41580.58,INR,UPI,Gateway C,Bank B,West,FAILED,INSUFFICIENT_FUNDS,1,2026-06-18 22:53:39,2026-06-18 23:40:39,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN000216,CUST00413,17388.61,INR,NETBANKING,Gateway A,Bank C,North,FAILED,EXPIRED_CARD,2,2026-02-20 17:08:47,2026-02-20 18:18:47,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN000217,CUST00561,26800.44,INR,UPI,Gateway A,Bank C,North,FAILED,GATEWAY_FAILURE,1,2025-10-06 06:20:18,2025-10-06 07:33:18,ALTERNATE_METHOD,NOT_RECOVERED,False,0
TXN000218,CUST00340,40614.26,INR,UPI,Gateway A,Bank C,North,FAILED,GATEWAY_FAILURE,2,2026-01-30 02:59:44,2026-01-30 03:50:44,ALTERNATE_METHOD,RECOVERED,True,40614.26
TXN000219,CUST00656,49753.8,INR,WALLET,Gateway A,Bank D,South,SUCCESS,,1,2025-12-16 22:40:46,2025-12-17 00:59:46,NONE,ALREADY_SUCCESSFUL,False,0
TXN000220,CUST00928,1050.32,INR,NETBANKING,Gateway C,Bank D,East,SUCCESS,,1,2025-12-01 20:42:02,2025-12-01 23:03:02,NONE,ALREADY_SUCCESSFUL,False,0
TXN000221,CUST00336,49039.01,INR,WALLET,Gateway D,Bank D,East,SUCCESS,,1,2025-11-21 03:47:09,2025-11-21 05:14:09,NONE,ALREADY_SUCCESSFUL,False,0
TXN000222,CUST00207,850.34,INR,UPI,Gateway D,Bank E,North,SUCCESS,,1,2026-06-01 05:36:33,2026-06-01 06:49:33,NONE,ALREADY_SUCCESSFUL,False,0
TXN000223,CUST00438,47179.09,INR,WALLET,Gateway C,Bank D,North,SUCCESS,,1,2026-08-03 04:27:22,2026-08-03 05:17:22,NONE,ALREADY_SUCCESSFUL,False,0
TXN000224,CUST00688,29214.4,INR,CARD,Gateway C,Bank D,West,SUCCESS,,1,2026-02-19 13:25:46,2026-02-19 15:25:46,NONE,ALREADY_SUCCESSFUL,False,0
TXN000225,CUST00058,44084.66,INR,CARD,Gateway D,Bank C,East,FAILED,AMBIGUOUS,1,2026-07-27 20:54:48,2026-07-27 23:07:48,ESCALATE,NOT_RECOVERED,False,0
TXN000226,CUST00652,29518.37,INR,NETBANKING,Gateway D,Bank B,West,SUCCESS,,1,2025-10-09 12:31:46,2025-10-09 14:06:46,NONE,ALREADY_SUCCESSFUL,False,0
TXN000227,CUST00580,41895.07,INR,CARD,Gateway C,Bank D,West,SUCCESS,,1,2026-04-10 22:28:25,2026-04-10 23:19:25,NONE,ALREADY_SUCCESSFUL,False,0
TXN000228,CUST00891,3052.03,INR,CARD,Gateway B,Bank B,West,ABANDONED,ABANDONED_CHECKOUT,1,2026-07-07 16:17:21,2026-07-07 18:03:21,SEND_PAYMENT_LINK,RECOVERED,True,3052.03
TXN000229,CUST00620,23917.94,INR,WALLET,Gateway C,Bank C,North,SUCCESS,,1,2025-09-17 08:45:11,2025-09-17 11:17:11,NONE,ALREADY_SUCCESSFUL,False,0
TXN000230,CUST00011,26386.96,INR,NETBANKING,Gateway A,Bank A,East,SUCCESS,,1,2026-05-07 14:58:13,2026-05-07 17:09:13,NONE,ALREADY_SUCCESSFUL,False,0
TXN000231,CUST00235,36771.32,INR,CARD,Gateway C,Bank E,East,SUCCESS,,1,2026-02-02 00:35:49,2026-02-02 01:47:49,NONE,ALREADY_SUCCESSFUL,False,0
TXN000232,CUST00470,45142.9,INR,NETBANKING,Gateway C,Bank A,North,SUCCESS,,1,2025-11-02 19:05:36,2025-11-02 19:50:36,NONE,ALREADY_SUCCESSFUL,False,0
TXN000233,CUST00861,27587.16,INR,WALLET,Gateway B,Bank D,West,FAILED,INSUFFICIENT_FUNDS,1,2025-11-12 04:04:37,2025-11-12 06:37:37,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN000234,CUST00372,41907.14,INR,WALLET,Gateway C,Bank D,North,ABANDONED,ABANDONED_CHECKOUT,2,2026-03-11 16:02:05,2026-03-11 18:39:05,SEND_PAYMENT_LINK,RECOVERED,True,41907.14
TXN000235,CUST00729,11676.86,INR,CARD,Gateway A,Bank E,East,FAILED,TEMPORARY_DECLINE,2,2025-10-09 12:22:33,2025-10-09 15:18:33,RETRY_PAYMENT,RECOVERED,True,11676.86
TXN000236,CUST00318,46426.02,INR,NETBANKING,Gateway B,Bank A,North,SUCCESS,,1,2026-06-06 09:02:28,2026-06-06 10:04:28,NONE,ALREADY_SUCCESSFUL,False,0
TXN000237,CUST00716,43121.97,INR,WALLET,Gateway D,Bank D,North,FAILED,REPEATED_FAILURE,4,2025-10-16 10:10:02,2025-10-16 11:10:02,ESCALATE,NOT_RECOVERED,False,0
TXN000238,CUST00098,29401.12,INR,UPI,Gateway D,Bank B,West,SUCCESS,,1,2026-01-31 11:31:10,2026-01-31 13:08:10,NONE,ALREADY_SUCCESSFUL,False,0
TXN000239,CUST00886,1949.97,INR,CARD,Gateway D,Bank E,North,SUCCESS,,1,2026-03-10 14:56:10,2026-03-10 15:49:10,NONE,ALREADY_SUCCESSFUL,False,0
TXN000240,CUST00619,37049.65,INR,UPI,Gateway C,Bank C,South,FAILED,INSUFFICIENT_FUNDS,2,2025-11-06 04:59:14,2025-11-06 07:24:14,RETRY_PAYMENT,RECOVERED,True,37049.65
TXN000241,CUST00080,8619.75,INR,WALLET,Gateway D,Bank D,West,ABANDONED,ABANDONED_CHECKOUT,2,2026-03-25 02:35:03,2026-03-25 03:10:03,SEND_PAYMENT_LINK,RECOVERED,True,8619.75
TXN000242,CUST00441,31867.9,INR,CARD,Gateway D,Bank D,South,SUCCESS,,1,2026-03-27 11:15:38,2026-03-27 11:41:38,NONE,ALREADY_SUCCESSFUL,False,0
TXN000243,CUST00695,34541.0,INR,UPI,Gateway B,Bank D,West,FAILED,AMBIGUOUS,2,2026-06-20 03:34:18,2026-06-20 05:34:18,ESCALATE,NOT_RECOVERED,False,0
TXN000244,CUST00896,6026.38,INR,NETBANKING,Gateway A,Bank E,South,SUCCESS,,1,2025-09-14 17:23:36,2025-09-14 17:55:36,NONE,ALREADY_SUCCESSFUL,False,0
TXN000245,CUST00662,45576.77,INR,UPI,Gateway A,Bank E,South,FAILED,TEMPORARY_DECLINE,1,2025-12-21 06:03:06,2025-12-21 07:45:06,RETRY_PAYMENT,RECOVERED,True,45576.77
TXN000246,CUST00683,15134.99,INR,WALLET,Gateway D,Bank D,East,SUCCESS,,1,2025-08-30 09:31:38,2025-08-30 12:05:38,NONE,ALREADY_SUCCESSFUL,False,0
TXN000247,CUST00120,13621.9,INR,UPI,Gateway A,Bank B,East,SUCCESS,,1,2026-05-18 06:33:34,2026-05-18 06:41:34,NONE,ALREADY_SUCCESSFUL,False,0
TXN000248,CUST00078,3739.33,INR,WALLET,Gateway B,Bank B,North,FAILED,INSUFFICIENT_FUNDS,1,2025-12-08 08:03:15,2025-12-08 10:23:15,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN000249,CUST00192,32961.7,INR,WALLET,Gateway B,Bank C,South,FAILED,EXPIRED_CARD,1,2025-10-06 14:32:47,2025-10-06 17:01:47,SEND_PAYMENT_LINK,RECOVERED,True,32961.7
TXN000250,CUST00544,19881.84,INR,CARD,Gateway B,Bank B,East,SUCCESS,,1,2025-09-16 23:48:42,2025-09-17 02:21:42,NONE,ALREADY_SUCCESSFUL,False,0
TXN000251,CUST00558,3913.35,INR,CARD,Gateway A,Bank C,West,SUCCESS,,1,2026-02-27 01:14:11,2026-02-27 03:42:11,NONE,ALREADY_SUCCESSFUL,False,0
TXN000252,CUST00635,34179.68,INR,NETBANKING,Gateway C,Bank A,South,FAILED,TEMPORARY_DECLINE,2,2026-08-22 15:27:00,2026-08-22 15:31:00,RETRY_PAYMENT,RECOVERED,True,34179.68
TXN000253,CUST00635,10056.92,INR,CARD,Gateway D,Bank A,North,SUCCESS,,1,2025-08-28 09:58:13,2025-08-28 11:14:13,NONE,ALREADY_SUCCESSFUL,False,0
TXN000254,CUST00970,30857.45,INR,CARD,Gateway B,Bank E,North,SUCCESS,,1,2025-10-07 19:53:08,2025-10-07 22:49:08,NONE,ALREADY_SUCCESSFUL,False,0
TXN000255,CUST00890,1753.87,INR,UPI,Gateway D,Bank A,West,SUCCESS,,1,2026-05-07 07:27:36,2026-05-07 07:53:36,NONE,ALREADY_SUCCESSFUL,False,0
TXN000256,CUST00969,23850.73,INR,CARD,Gateway D,Bank B,East,SUCCESS,,1,2026-04-26 20:25:30,2026-04-26 20:50:30,NONE,ALREADY_SUCCESSFUL,False,0
TXN000257,CUST00439,32110.08,INR,WALLET,Gateway A,Bank A,West,SUCCESS,,1,2025-10-06 15:44:34,2025-10-06 16:37:34,NONE,ALREADY_SUCCESSFUL,False,0
TXN000258,CUST00859,19324.59,INR,NETBANKING,Gateway D,Bank E,East,FAILED,INSUFFICIENT_FUNDS,2,2025-09-17 18:25:09,2025-09-17 20:52:09,RETRY_PAYMENT,NOT_RECOVERED,False,0
TXN000259,CUST00750,3956.31,INR,NETBANKING,Gateway D,Bank D,South,FAILED,REPEATED_FAILURE,4,2026-06-22 16:44:51,2026-06-22 18:12:51,ESCALATE,NOT_RECOVERED,False,0
TXN000260,CUST00789,13483.1,INR,CARD,Gateway C,Bank B,East,FAILED,EXPIRED_CARD,2,2026-06-19 13:37:38,2026-06-19 15:33:38,SEND_PAYMENT_LINK,RECOVERED,True,13483.1
TXN000261,CUST00394,34912.19,INR,WALLET,Gateway D,Bank A,South,SUCCESS,,1,2025-09-08 05:51:46,2025-09-08 06:33:46,NONE,ALREADY_SUCCESSFUL,False,0
TXN000262,CUST00354,34781.89,INR,WALLET,Gateway B,Bank B,East,FAILED,EXPIRED_CARD,2,2026-06-20 14:12:43,2026-06-20 14:27:43,SEND_PAYMENT_LINK,NOT_RECOVERED,False,0
TXN000263,CUST00707,871.61,INR,WALLET,Gateway C,Bank A,East,FAILED,REPEATED_FAILURE,4,2025-08-28 02:36:51,2025-08-28 04:00:51,ESCALATE,NOT_RECOVERED,False,0
TXN000264,CUST00422,29686.73,INR,CARD,Gateway C,Bank D,West,FAILED,REPEATED_FAILURE,3,2025-11-09 14:08:02,2025-11-09 15:25:02,ESCALATE,NOT_RECOVERED,False,0
TXN000265,CUST00254,38656.17,INR,CARD,Gateway D,Bank E,West,SUCCESS,,1,2025-11-09 10:06:16,2025-11-09 11:43:16,NONE,ALREADY_SUCCESSFUL,False,0
TXN000266,CUST00456,39892.82,INR,CARD,Gateway B,Bank E,North,FAILED,REPEATED_FAILURE,4,2025-12-05 15:53:39,2025-12-05 16:01:39,ESCALATE,NOT_RECOVERED,False,0
TXN000267,CUST00778,26201.72,INR,WALLET,Gateway A,Bank E,North,SUCCESS,,1,2026-01-18 01:00:02,2026-01-18 03:23:02,NONE,ALREADY_SUCCESSFUL,False,0
TXN000268,CUST00303,36398.04,INR,WALLET,Gateway C,Bank D,North,SUCCESS,,1,2026-01-15 17:36:10,2026-01-15 18:39:10,NONE,ALREADY_SUCCESSFUL,False,0
TXN000269,CUST00541,37294.85,INR,WALLET,Gateway A,Bank E,North,FAILED,INSUFFICIENT_FUNDS,1,2025-09-15 18:40:51,2025-09-15 21:18:51,RETRY_PAYMENT,NOT_RECOVERED,False,0
